,EffectiveDt,TransacionCd,GeneralLedgerCd,TransactionAmt,TransactionBalanceAmt,DESCRIPTION_x,DESCRIPTION_y
527,2016-04-14,360,4110,-37.14,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
528,2016-05-04,360,4110,-39.44,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
529,2016-06-14,360,4110,-39.2,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
530,2016-07-15,360,4110,-37.7,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
531,2016-08-03,360,4110,-37.45,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
532,2016-09-14,360,4110,-38.45,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
533,2016-10-05,360,4110,-38.2,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
534,2016-11-14,360,4110,-36.73,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
535,2016-12-14,360,4110,-37.69,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
536,2017-01-10,360,4110,-36.23,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
537,2017-02-14,360,4110,-37.18,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
538,2017-03-14,360,4110,-36.93,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
539,2017-04-05,360,4110,-33.13,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
540,2017-05-03,360,4110,-41.1,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
541,2017-06-14,360,4110,-32.66,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
542,2017-07-07,360,4110,-35.89,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
543,2017-08-14,360,4110,-36.78,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
544,2017-09-14,360,4110,-33.09,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
545,2017-10-04,360,4110,-35.11,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
546,2017-11-14,360,4110,-34.86,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
547,2017-12-14,360,4110,-33.48,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
548,2018-01-04,360,4110,-33.23,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
549,2018-02-14,360,4110,-35.17,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
550,2018-03-14,360,4110,-32.73,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
551,2018-04-04,360,4110,-30.31,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
552,2018-05-14,360,4110,-34.35,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
553,2018-06-14,360,4110,-30.89,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
554,2018-07-16,360,4110,-32.75,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
555,2018-08-14,360,4110,-32.48,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
556,2018-09-06,360,4110,-31.18,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
557,2019-01-14,360,4110,-32.16,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
558,2019-02-14,360,4110,-28.9,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
559,2019-03-06,360,4110,-57.29,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
560,2019-04-03,360,4110,-5.91,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
561,2019-05-14,360,4110,-24.27,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
562,2019-06-05,360,4110,-28.83,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
563,2019-07-03,360,4110,-32.37,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
564,2019-08-14,360,4110,-26.42,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
565,2019-09-05,360,4110,-28.96,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
566,2019-10-15,360,4110,-30.54,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
567,2019-11-14,360,4110,-25.67,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
568,2000-12-29,150,4110,-4725.0,0.0,Loan Approval,GUARANTEE FEES EARNED
569,2018-09-30,210,4110,-30.71,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
570,2018-10-31,210,4110,-31.42,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
571,2018-11-30,210,4110,-30.15,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
572,2018-12-31,210,4110,-30.91,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
573,2019-01-31,210,4110,-30.63,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
574,2019-02-28,210,4110,-27.66,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
575,2019-03-31,210,4110,-30.18,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
576,2019-04-30,210,4110,-28.83,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
577,2019-11-30,210,4110,-26.94,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
578,2019-11-30,210,4110,-28.12,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
579,2019-12-31,210,4110,-27.83,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
580,2019-12-31,210,4110,-55.67,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
581,2020-01-31,210,4110,-27.26,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
582,2020-01-31,210,4110,-27.54,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
583,2020-02-29,210,4110,-25.24,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
584,2020-02-29,210,4110,-28.13,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
585,2020-03-31,210,4110,-26.66,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
586,2020-04-30,210,4110,-25.78,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
587,2020-04-30,210,4110,-50.13,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
588,2020-05-31,210,4110,-26.39,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
589,2020-06-30,210,4110,-25.15,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
590,2020-07-31,210,4110,-25.67,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
591,2020-08-31,210,4110,-25.35,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
592,2020-09-30,210,4110,-24.27,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
593,2020-10-31,210,4110,-24.43,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
594,2020-11-30,210,4110,-23.35,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
595,2020-12-31,210,4110,-23.78,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
596,2021-01-31,210,4110,-23.5,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
597,2021-02-28,210,4110,-20.7,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
598,2021-03-31,210,4110,-22.58,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
599,2021-04-30,210,4110,-21.31,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
600,2021-05-31,210,4110,-21.71,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
601,2021-06-30,210,4110,-20.66,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
602,2021-07-31,210,4110,-21.01,0.0,monthly ongoing servicing fee,GUARANTEE FEES EARNED
603,2019-02-28,461,4110,27.66,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
604,2019-04-30,461,4110,118.75,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
605,2019-11-30,461,4110,26.94,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
606,2019-12-31,461,4110,55.67,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
607,2020-01-31,461,4110,27.26,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
608,2020-02-29,461,4110,25.24,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
609,2020-04-30,461,4110,25.78,0.0,decrease monthly ongoing service fee,GUARANTEE FEES EARNED
610,2020-04-29,275,5135,1416.73,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
611,2020-05-26,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
612,2020-06-19,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
613,2020-07-22,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
614,2020-08-20,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
615,2020-09-24,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
616,2021-02-18,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
617,2021-03-17,275,5135,1358.21,0.0,CARES – Debt Relief Payment to Lender,CARES – Debt Relief Expense
618,2000-12-29,150,3005,-2604.0,0.0,Loan Approval,SUB CAP
619,2000-12-29,150,5105,2604.0,0.0,Loan Approval,SUB EXP
620,2000-12-29,150,6000,-157500.0,0.0,Loan Approval,LOAN APPROVALS SBA SHARE
621,2001-03-31,455,6000,157500.0,0.0,Update of Guarantee Principal and Approval Balance,LOAN APPROVALS SBA SHARE
622,2000-12-29,150,6002,210000.0,210000.0,Loan Approval,LOAN APPROVALS GROSS
623,2001-03-31,455,6002,-210000.0,0.0,Update of Guarantee Principal and Approval Balance,LOAN APPROVALS GROSS
624,2000-12-29,150,6003,-52500.0,-52500.0,Loan Approval,LOAN APPROVALS BKS SHARE
625,2001-03-31,455,6003,52500.0,0.0,Update of Guarantee Principal and Approval Balance,LOAN APPROVALS BKS SHARE
626,2000-12-29,150,6312,-210000.0,0.0,Loan Approval,BALANCE OF FUNDS ALLOTTED
627,2000-12-29,150,6313,210000.0,0.0,Loan Approval,PROGRAM FUNDS APPROVED
628,2000-12-29,150,6321,-2604.0,0.0,Loan Approval,SUB -FUNDS UNAPPLIED
629,2000-12-29,150,6322,2604.0,0.0,Loan Approval,SUB -FUNDS APPLIED ACCRUALS
630,2000-12-29,150,7010,2604.0,0.0,Loan Approval,FY 2001 APPV CONTRA
631,2001-03-31,455,7010,-2604.0,0.0,Update of Guarantee Principal and Approval Balance,FY 2001 APPV CONTRA
632,2000-12-29,150,7011,-2604.0,-2604.0,Loan Approval,FY 2001 APPV RATE # 1
633,2001-03-31,455,7011,2604.0,0.0,Update of Guarantee Principal and Approval Balance,FY 2001 APPV RATE # 1
634,2001-03-31,455,6030,-157500.0,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
635,2001-04-30,455,6030,396.89,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
636,2001-08-31,455,6030,376.65,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
637,2001-12-31,455,6030,258.73,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
638,2002-01-31,455,6030,657.7,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
639,2002-04-30,455,6030,654.36,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
640,2002-05-31,455,6030,240.2,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
641,2002-08-31,455,6030,870.51,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
642,2002-09-30,455,6030,18.47,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
643,2002-12-31,455,6030,885.11,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
644,2003-02-28,455,6030,343.51,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
645,2003-03-31,455,6030,234.42,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
646,2003-04-30,455,6030,261.78,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
647,2003-06-30,455,6030,683.27,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
648,2003-07-31,455,6030,164.87,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
649,2003-08-31,455,6030,248.81,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
650,2003-10-31,455,6030,625.48,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
651,2003-12-31,455,6030,482.68,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
652,2004-02-29,455,6030,10.64,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
653,2004-03-31,455,6030,528.82,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
654,2004-04-30,455,6030,260.12,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
655,2004-05-31,455,6030,720.1,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
656,2004-08-31,455,6030,696.82,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
657,2004-10-31,455,6030,131.8,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
658,2004-11-30,455,6030,358.02,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
659,2004-12-31,455,6030,584.82,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
660,2005-01-31,455,6030,320.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
661,2005-02-28,455,6030,202.17,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
662,2005-03-31,455,6030,290.62,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
663,2005-04-30,455,6030,284.55,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
664,2005-05-31,455,6030,311.24,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
665,2005-06-30,455,6030,374.83,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
666,2005-09-30,455,6030,583.38,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
667,2005-10-31,455,6030,339.3,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
668,2005-11-30,455,6030,266.47,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
669,2005-12-31,455,6030,95.92,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
670,2006-01-31,455,6030,268.24,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
671,2006-02-28,455,6030,260.35,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
672,2006-03-31,455,6030,153.4,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
673,2006-04-30,455,6030,414.97,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
674,2006-05-31,455,6030,103.12,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
675,2006-06-30,455,6030,104.03,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
676,2006-08-31,455,6030,505.37,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
677,2006-10-31,455,6030,224.85,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
678,2006-11-30,455,6030,134.38,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
679,2006-12-31,455,6030,294.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
680,2007-01-31,455,6030,258.0,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
681,2007-02-28,455,6030,101.69,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
682,2007-03-31,455,6030,300.5,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
683,2007-04-30,455,6030,302.11,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
684,2007-06-30,455,6030,254.35,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
685,2007-07-31,455,6030,267.15,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
686,2007-09-30,455,6030,381.64,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
687,2007-10-31,455,6030,273.28,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
688,2007-11-30,455,6030,24.77,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
689,2007-12-31,455,6030,322.29,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
690,2008-01-31,455,6030,220.56,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
691,2008-03-31,455,6030,600.36,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
692,2008-04-30,455,6030,200.05,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
693,2008-06-30,455,6030,713.23,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
694,2008-07-31,455,6030,257.24,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
695,2008-09-30,455,6030,792.07,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
696,2008-10-31,455,6030,165.18,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
697,2008-11-30,455,6030,452.92,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
698,2009-01-31,455,6030,663.7,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
699,2009-03-31,455,6030,869.71,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
700,2009-05-31,455,6030,120.88,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
701,2009-06-30,455,6030,-33325.4,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
702,2009-06-30,455,6030,33754.9,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
703,2009-07-31,455,6030,431.29,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
704,2009-08-31,455,6030,414.04,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
705,2009-10-31,455,6030,795.65,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
706,2009-11-30,455,6030,476.25,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
707,2009-12-31,455,6030,440.43,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
708,2010-01-31,455,6030,385.91,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
709,2010-02-28,455,6030,461.25,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
710,2010-03-31,455,6030,481.85,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
711,2010-04-30,455,6030,390.72,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
712,2010-05-31,455,6030,485.37,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
713,2010-06-30,455,6030,431.86,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
714,2010-07-31,455,6030,415.35,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
715,2010-08-31,455,6030,472.37,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
716,2010-09-30,455,6030,437.72,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
717,2010-10-31,455,6030,622.05,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
718,2010-11-30,455,6030,433.89,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
719,2010-12-31,455,6030,453.9,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
720,2011-01-31,455,6030,401.81,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
721,2011-02-28,455,6030,475.85,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
722,2011-03-31,455,6030,495.72,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
723,2011-04-30,455,6030,444.25,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
724,2011-05-31,455,6030,445.94,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
725,2011-06-30,455,6030,465.63,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
726,2011-07-31,455,6030,467.63,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
727,2011-08-31,455,6030,452.09,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
728,2011-09-30,455,6030,454.11,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
729,2011-10-31,455,6030,438.71,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
730,2011-11-30,455,6030,493.11,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
731,2011-12-31,455,6030,477.88,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
732,2012-01-31,455,6030,428.26,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
733,2012-02-29,455,6030,498.95,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
734,2012-03-31,455,6030,501.02,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
735,2012-04-30,455,6030,452.06,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
736,2012-05-31,455,6030,504.85,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
737,2012-06-30,455,6030,473.19,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
738,2012-07-31,455,6030,475.3,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
739,2012-08-31,455,6030,494.16,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
740,2012-09-30,455,6030,429.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
741,2012-10-31,455,6030,547.99,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
742,2012-11-30,455,6030,483.84,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
743,2012-12-31,455,6030,469.53,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
744,2013-01-31,455,6030,504.48,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
745,2013-02-28,455,6030,506.81,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
746,2013-03-31,455,6030,541.5,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
747,2013-04-30,455,6030,495.15,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
748,2013-05-31,455,6030,513.32,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
749,2013-06-30,455,6030,467.45,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
750,2013-07-31,455,6030,549.48,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
751,2013-08-31,455,6030,504.05,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
752,2013-09-30,455,6030,474.67,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
753,2013-10-31,455,6030,555.63,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
754,2013-11-30,455,6030,510.89,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
755,2013-12-31,455,6030,513.17,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
756,2014-01-31,455,6030,515.45,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
757,2014-02-28,455,6030,502.46,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
758,2014-03-31,455,6030,566.24,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
759,2014-04-30,455,6030,553.24,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
760,2014-05-31,455,6030,540.2,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
761,2014-06-30,455,6030,512.27,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
762,2014-07-31,455,6030,559.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
763,2014-08-31,455,6030,532.18,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
